                    *********************************************************************************
                    *  Z= 24 A= 41: Positive-Parity Spin-dependent Level Density [MeV-1] for CR 41  *
  16.00  1.621  1.63E+08 1.08E+08 1.41E+09 3.97E+06 7.78E+06 1.09E+07 1.25E+07 1.29E+07 1.25E+07 1.11E+07 9.32E+06 7.59E+06 5.93E+06 4.32E+06 3.12E+06 2.20E+06 1.52E+06 1.03E+06 6.71E+05 4.36E+05 2.81E+05 1.72E+05 1.05E+05 6.54E+04 3.82E+04 2.17E+04 1.29E+04 3.83E+03 2.24E+03 1.01E+03 4.87E+02 3.95E+02 5.18E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.671  3.16E+08 1.98E+08 2.62E+09 6.91E+06 1.36E+07 1.94E+07 2.23E+07 2.35E+07 2.27E+07 2.03E+07 1.70E+07 1.41E+07 1.11E+07 8.14E+06 6.00E+06 4.28E+06 3.00E+06 2.09E+06 1.38E+06 9.16E+05 6.02E+05 3.75E+05 2.37E+05 1.52E+05 9.14E+04 5.31E+04 3.43E+04 6.13E+03 3.69E+03 1.42E+03 6.76E+02 5.68E+02 7.57E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.719  5.97E+08 3.63E+08 4.89E+09 1.20E+07 2.36E+07 3.45E+07 3.99E+07 4.27E+07 4.14E+07 3.70E+07 3.11E+07 2.62E+07 2.08E+07 1.53E+07 1.16E+07 8.32E+06 5.95E+06 4.22E+06 2.83E+06 1.92E+06 1.29E+06 8.18E+05 5.32E+05 3.53E+05 2.19E+05 1.30E+05 9.09E+04 9.81E+03 6.08E+03 2.00E+03 8.64E+02 7.42E+02 9.97E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.766  1.11E+09 6.65E+08 9.14E+09 2.09E+07 4.11E+07 6.14E+07 7.14E+07 7.77E+07 7.54E+07 6.74E+07 5.69E+07 4.86E+07 3.91E+07 2.89E+07 2.22E+07 1.62E+07 1.18E+07 8.56E+06 5.81E+06 4.03E+06 2.76E+06 1.78E+06 1.19E+06 8.20E+05 5.23E+05 3.19E+05 2.41E+05 1.57E+04 1.00E+04 2.81E+03 1.05E+03 9.15E+02 1.24E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.812  2.05E+09 1.22E+09 1.71E+10 3.65E+07 7.17E+07 1.09E+08 1.28E+08 1.41E+08 1.37E+08 1.23E+08 1.04E+08 9.02E+07 7.32E+07 5.45E+07 4.28E+07 3.15E+07 2.33E+07 1.73E+07 1.19E+07 8.47E+06 5.91E+06 3.88E+06 2.68E+06 1.91E+06 1.25E+06 7.81E+05 6.39E+05 2.51E+04 1.65E+04 3.96E+03 1.24E+03 1.09E+03 1.48E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.922  1.06E+10 5.62E+09 8.35E+10 1.46E+08 2.87E+08 4.63E+08 5.45E+08 6.31E+08 6.14E+08 5.51E+08 4.70E+08 4.23E+08 3.52E+08 2.65E+08 2.20E+08 1.66E+08 1.29E+08 1.01E+08 7.20E+07 5.40E+07 3.97E+07 2.72E+07 2.02E+07 1.57E+07 1.11E+07 7.34E+06 7.32E+06 8.13E+04 5.75E+04 9.28E+03 1.87E+03 1.52E+03 2.08E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  2.026  5.04E+10 2.62E+10 4.17E+11 5.84E+08 1.15E+09 1.96E+09 2.33E+09 2.82E+09 2.75E+09 2.47E+09 2.12E+09 1.99E+09 1.69E+09 1.29E+09 1.13E+09 8.75E+08 7.11E+08 5.91E+08 4.35E+08 3.45E+08 2.66E+08 1.90E+08 1.53E+08 1.29E+08 9.80E+07 6.90E+07 8.38E+07 2.63E+05 2.00E+05 2.18E+04 2.83E+03 2.13E+03 2.67E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  2.219  1.65E+12 6.13E+11 1.17E+13 9.36E+09 1.85E+10 3.52E+10 4.26E+10 5.62E+10 5.49E+10 4.96E+10 4.34E+10 4.38E+10 3.92E+10 3.07E+10 2.97E+10 2.43E+10 2.17E+10 2.01E+10 1.59E+10 1.40E+10 1.20E+10 9.34E+09 8.71E+09 8.77E+09 7.67E+09 6.09E+09 1.10E+10 2.76E+06 2.43E+06 1.20E+05 6.45E+03 4.16E+03 3.87E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  2.563  2.57E+15 5.12E+14 1.50E+16 2.40E+12 4.76E+12 1.13E+13 1.42E+13 2.23E+13 2.20E+13 2.00E+13 1.81E+13 2.13E+13 2.10E+13 1.74E+13 2.06E+13 1.88E+13 2.01E+13 2.34E+13 2.11E+13 2.33E+13 2.44E+13 2.25E+13 2.83E+13 4.03E+13 4.70E+13 4.75E+13 3.28E+10 3.03E+08 3.58E+08 3.62E+06 3.35E+04 1.59E+04 6.27E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  2.865  1.02E+16 1.02E+15 2.99E+16 4.80E+12 9.51E+12 2.26E+13 2.83E+13 4.46E+13 4.39E+13 4.00E+13 3.61E+13 4.26E+13 4.19E+13 3.47E+13 4.13E+13 3.75E+13 4.02E+13 4.68E+13 4.22E+13 4.66E+13 4.87E+13 4.50E+13 5.67E+13 8.06E+13 9.41E+13 9.50E+13 9.80E+10 6.03E+08 7.14E+08 1.10E+08 1.74E+05 6.09E+04 8.66E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.139  2.56E+16 2.05E+15 5.99E+16 9.57E+12 1.90E+13 4.51E+13 5.66E+13 8.91E+13 8.76E+13 7.98E+13 7.21E+13 8.51E+13 8.38E+13 6.93E+13 8.25E+13 7.50E+13 8.03E+13 9.35E+13 8.43E+13 9.32E+13 9.74E+13 9.00E+13 1.13E+14 1.61E+14 1.88E+14 1.90E+14 2.92E+11 1.20E+09 1.42E+09 3.31E+09 9.03E+05 2.33E+05 1.11E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  3.390  5.63E+16 4.09E+15 1.20E+17 1.91E+13 3.79E+13 9.01E+13 1.13E+14 1.78E+14 1.75E+14 1.59E+14 1.44E+14 1.70E+14 1.67E+14 1.39E+14 1.65E+14 1.50E+14 1.60E+14 1.87E+14 1.69E+14 1.86E+14 1.95E+14 1.80E+14 2.27E+14 3.22E+14 3.76E+14 3.80E+14 8.73E+11 2.39E+09 2.84E+09 1.00E+11 4.69E+06 8.91E+05 1.35E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  3.624  1.18E+17 8.18E+15 2.40E+17 3.81E+13 7.56E+13 1.80E+14 2.26E+14 3.56E+14 3.50E+14 3.18E+14 2.88E+14 3.40E+14 3.34E+14 2.77E+14 3.29E+14 3.00E+14 3.21E+14 3.74E+14 3.37E+14 3.72E+14 3.89E+14 3.60E+14 4.53E+14 6.44E+14 7.52E+14 7.60E+14 2.60E+12 4.76E+09 5.66E+09 3.03E+12 2.43E+07 3.41E+06 1.59E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  3.844  2.41E+17 1.64E+16 4.84E+17 7.62E+13 1.51E+14 3.59E+14 4.51E+14 7.10E+14 6.99E+14 6.36E+14 5.74E+14 6.79E+14 6.68E+14 5.53E+14 6.58E+14 5.99E+14 6.41E+14 7.47E+14 6.74E+14 7.45E+14 7.79E+14 7.19E+14 9.06E+14 1.29E+15 1.50E+15 1.52E+15 7.77E+12 9.48E+09 1.13E+10 9.17E+13 1.26E+08 1.30E+07 1.82E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  4.052  5.00E+17 3.55E+16 1.11E+18 1.52E+14 3.01E+14 7.17E+14 9.00E+14 1.42E+15 1.40E+15 1.27E+15 1.15E+15 1.36E+15 1.34E+15 1.11E+15 1.32E+15 1.20E+15 1.28E+15 1.49E+15 1.35E+15 1.49E+15 1.56E+15 1.44E+15 1.81E+15 2.58E+15 3.01E+15 3.04E+15 2.32E+13 1.89E+10 2.25E+10 2.78E+15 6.57E+08 4.98E+07 2.06E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  4.250  1.42E+18 1.49E+17 6.45E+18 3.03E+14 6.01E+14 1.43E+15 1.80E+15 2.83E+15 2.79E+15 2.54E+15 2.29E+15 2.71E+15 2.67E+15 2.21E+15 2.63E+15 2.39E+15 2.56E+15 2.98E+15 2.69E+15 2.98E+15 3.11E+15 2.88E+15 3.62E+15 5.15E+15 6.02E+15 6.08E+15 6.93E+13 3.76E+10 4.48E+10 8.40E+16 3.41E+09 1.91E+08 2.30E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  4.439  1.55E+19 2.67E+18 1.41E+20 6.06E+14 1.20E+15 2.86E+15 3.59E+15 5.66E+15 5.57E+15 5.07E+15 4.58E+15 5.41E+15 5.33E+15 4.41E+15 5.26E+15 4.78E+15 5.12E+15 5.97E+15 5.39E+15 5.95E+15 6.22E+15 5.75E+15 7.25E+15 1.03E+16 1.20E+16 1.22E+16 2.07E+14 7.48E+10 8.93E+10 2.54E+18 1.77E+10 7.29E+08 2.54E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  4.620  4.14E+20 7.71E+19 4.16E+21 1.21E+15 2.40E+15 5.71E+15 7.17E+15 1.13E+16 1.11E+16 1.01E+16 9.15E+15 1.08E+16 1.07E+16 8.82E+15 1.05E+16 9.56E+15 1.02E+16 1.19E+16 1.08E+16 1.19E+16 1.24E+16 1.15E+16 1.45E+16 2.06E+16 2.41E+16 2.43E+16 6.17E+14 1.49E+11 1.78E+11 7.68E+19 9.20E+10 2.79E+09 2.78E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  4.794  1.24E+22 2.32E+21 1.26E+23 2.41E+15 4.78E+15 1.14E+16 1.43E+16 2.26E+16 2.22E+16 2.02E+16 1.83E+16 2.16E+16 2.13E+16 1.76E+16 2.10E+16 1.91E+16 2.05E+16 2.38E+16 2.15E+16 2.38E+16 2.49E+16 2.30E+16 2.90E+16 4.12E+16 4.81E+16 4.86E+16 1.84E+15 2.96E+11 3.55E+11 2.32E+21 4.78E+11 1.07E+10 3.02E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  4.963  3.76E+23 7.03E+22 3.80E+24 4.82E+15 9.55E+15 2.28E+16 2.86E+16 4.51E+16 4.44E+16 4.04E+16 3.65E+16 4.32E+16 4.25E+16 3.52E+16 4.20E+16 3.82E+16 4.09E+16 4.77E+16 4.30E+16 4.76E+16 4.98E+16 4.60E+16 5.79E+16 8.24E+16 9.62E+16 9.73E+16 5.50E+15 5.90E+11 7.07E+11 7.03E+22 2.48E+12 4.08E+10 3.26E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  5.125  1.14E+25 2.13E+24 1.15E+26 9.62E+15 1.91E+16 4.55E+16 5.71E+16 9.01E+16 8.86E+16 8.07E+16 7.29E+16 8.63E+16 8.50E+16 7.04E+16 8.38E+16 7.63E+16 8.18E+16 9.53E+16 8.60E+16 9.51E+16 9.95E+16 9.20E+16 1.16E+17 1.65E+17 1.92E+17 1.95E+17 1.64E+16 1.17E+12 1.41E+12 2.13E+24 1.29E+13 1.56E+11 3.50E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  5.283  3.44E+26 6.43E+25 3.47E+27 1.92E+16 3.80E+16 9.08E+16 1.14E+17 1.80E+17 1.77E+17 1.61E+17 1.46E+17 1.72E+17 1.70E+17 1.41E+17 1.68E+17 1.53E+17 1.63E+17 1.91E+17 1.72E+17 1.90E+17 1.99E+17 1.84E+17 2.32E+17 3.30E+17 3.85E+17 3.89E+17 4.90E+16 2.34E+12 2.81E+12 6.43E+25 6.69E+13 5.97E+11 3.74E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  5.436  1.04E+28 1.95E+27 1.05E+29 3.83E+16 7.59E+16 1.81E+17 2.28E+17 3.60E+17 3.54E+17 3.22E+17 2.91E+17 3.44E+17 3.39E+17 2.81E+17 3.35E+17 3.05E+17 3.27E+17 3.81E+17 3.44E+17 3.80E+17 3.98E+17 3.68E+17 4.63E+17 6.59E+17 7.70E+17 7.78E+17 1.46E+17 4.66E+12 5.60E+12 1.95E+27 3.47E+14 2.28E+12 3.98E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  5.585  3.15E+29 5.89E+28 3.18E+30 7.65E+16 1.52E+17 3.62E+17 4.55E+17 7.18E+17 7.06E+17 6.43E+17 5.81E+17 6.88E+17 6.78E+17 5.61E+17 6.69E+17 6.09E+17 6.53E+17 7.61E+17 6.87E+17 7.60E+17 7.95E+17 7.35E+17 9.26E+17 1.32E+18 1.54E+18 1.56E+18 4.36E+17 9.27E+12 1.12E+13 5.89E+28 1.80E+15 8.73E+12 4.22E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  5.730  9.52E+30 1.78E+30 9.62E+31 1.53E+17 3.03E+17 7.23E+17 9.08E+17 1.43E+18 1.41E+18 1.29E+18 1.16E+18 1.37E+18 1.35E+18 1.12E+18 1.34E+18 1.22E+18 1.31E+18 1.52E+18 1.37E+18 1.52E+18 1.59E+18 1.47E+18 1.85E+18 2.64E+18 3.08E+18 3.11E+18 1.30E+18 1.85E+13 2.22E+13 1.78E+30 9.37E+15 3.34E+13 4.46E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 24 A= 67: Negative-parity Spin-dependent Level Density [MeV-1] for CR 67  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.203  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.287  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.351  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.405  1.00E+00 1.88E+00 1.08E+01 0.00E+00 2.12E-01 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.453  1.00E+00 3.93E+00 1.65E+01 1.67E+00 4.05E-01 1.67E+00 1.93E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.496  2.00E+00 2.44E+00 8.74E+00 1.67E+00 1.93E-01 1.93E-01 1.93E-01 1.93E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.536  3.00E+00 4.46E+00 2.17E+01 1.67E+00 3.58E-01 1.86E+00 1.93E-01 1.93E-01 1.93E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.573  4.00E+00 2.99E+00 2.19E+01 0.00E+00 1.64E-01 1.86E+00 3.86E-01 1.93E-01 1.93E-01 1.93E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.608  5.00E+00 7.13E+00 4.62E+01 1.93E-01 2.05E+00 2.05E+00 2.05E+00 3.86E-01 1.93E-01 1.93E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.641  8.00E+00 1.34E+01 8.48E+01 3.17E-01 2.59E+00 7.25E+00 2.25E+00 1.93E-01 3.86E-01 1.93E-01 1.93E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
