                    *********************************************************************************
                    *  Z= 22 A= 38: Positive-Parity Spin-dependent Level Density [MeV-1] for TI 38  *
   3.75  0.851  1.07E+02 1.17E+02 8.05E+02 1.83E+01 2.54E+01 2.33E+01 1.83E+01 1.50E+01 6.67E+00 6.67E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.879  1.45E+02 1.87E+02 1.29E+03 2.50E+01 3.71E+01 4.33E+01 3.33E+01 2.67E+01 1.00E+01 8.33E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.906  1.92E+02 1.92E+02 1.48E+03 1.83E+01 3.00E+01 4.00E+01 3.50E+01 3.17E+01 2.00E+01 1.33E+01 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.932  2.54E+02 3.07E+02 2.42E+03 3.50E+01 4.33E+01 5.83E+01 5.17E+01 5.00E+01 3.50E+01 2.33E+01 6.67E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.957  3.62E+02 5.57E+02 4.70E+03 5.00E+01 8.17E+01 1.00E+02 8.83E+01 8.83E+01 6.00E+01 5.00E+01 2.00E+01 1.50E+01 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.982  5.03E+02 5.70E+02 5.33E+03 3.50E+01 7.33E+01 8.83E+01 9.17E+01 8.83E+01 6.67E+01 5.83E+01 3.00E+01 2.50E+01 8.33E+00 5.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  1.030  9.16E+02 1.08E+03 1.00E+04 8.33E+01 1.40E+02 1.77E+02 1.73E+02 1.62E+02 1.17E+02 9.33E+01 5.50E+01 4.17E+01 2.00E+01 1.33E+01 5.00E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  1.076  1.66E+03 1.87E+03 1.75E+04 1.27E+02 2.28E+02 3.00E+02 3.17E+02 2.90E+02 2.17E+02 1.62E+02 9.50E+01 6.50E+01 3.17E+01 2.17E+01 8.33E+00 6.67E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  1.120  2.80E+03 2.73E+03 2.61E+04 1.72E+02 3.25E+02 4.03E+02 4.30E+02 4.05E+02 3.53E+02 2.75E+02 1.70E+02 1.10E+02 5.00E+01 2.67E+01 5.00E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  1.162  4.68E+03 4.78E+03 4.84E+04 2.75E+02 5.08E+02 6.73E+02 7.28E+02 6.92E+02 5.82E+02 4.72E+02 3.42E+02 2.47E+02 1.32E+02 7.83E+01 2.83E+01 1.50E+01 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  1.203  8.22E+03 9.37E+03 9.66E+04 5.43E+02 9.80E+02 1.28E+03 1.39E+03 1.35E+03 1.16E+03 9.28E+02 6.55E+02 4.63E+02 2.75E+02 1.82E+02 8.67E+01 4.83E+01 1.67E+01 8.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  1.243  1.47E+04 1.65E+04 1.83E+05 8.00E+02 1.51E+03 2.04E+03 2.27E+03 2.27E+03 2.07E+03 1.74E+03 1.32E+03 9.70E+02 6.23E+02 4.15E+02 2.25E+02 1.40E+02 5.83E+01 3.67E+01 1.00E+01 5.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  1.281  2.54E+04 2.62E+04 2.97E+05 1.28E+03 2.33E+03 3.07E+03 3.47E+03 3.51E+03 3.21E+03 2.76E+03 2.18E+03 1.63E+03 1.10E+03 7.33E+02 4.27E+02 2.60E+02 1.27E+02 7.67E+01 2.83E+01 1.50E+01 5.00E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  1.318  4.27E+04 4.30E+04 4.89E+05 2.03E+03 3.80E+03 5.14E+03 5.72E+03 5.76E+03 5.24E+03 4.49E+03 3.53E+03 2.66E+03 1.83E+03 1.22E+03 7.25E+02 4.27E+02 2.15E+02 1.25E+02 5.33E+01 3.17E+01 1.00E+01 5.00E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  1.354  7.22E+04 7.52E+04 8.72E+05 3.47E+03 6.40E+03 8.52E+03 9.62E+03 9.85E+03 9.20E+03 8.03E+03 6.44E+03 4.90E+03 3.44E+03 2.32E+03 1.41E+03 8.45E+02 4.18E+02 2.23E+02 8.67E+01 4.17E+01 1.17E+01 5.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  1.389  1.22E+05 1.22E+05 1.49E+06 5.07E+03 9.54E+03 1.29E+04 1.49E+04 1.54E+04 1.47E+04 1.31E+04 1.09E+04 8.56E+03 6.27E+03 4.40E+03 2.86E+03 1.81E+03 1.04E+03 5.85E+02 2.68E+02 1.33E+02 4.50E+01 2.17E+01 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  1.457  3.54E+05 3.43E+05 4.34E+06 1.33E+04 2.51E+04 3.42E+04 3.96E+04 4.15E+04 4.00E+04 3.60E+04 3.05E+04 2.46E+04 1.87E+04 1.37E+04 9.46E+03 6.35E+03 3.98E+03 2.48E+03 1.42E+03 8.43E+02 4.37E+02 2.47E+02 1.07E+02 5.50E+01 1.67E+01 6.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  1.522  9.73E+05 8.95E+05 1.18E+07 3.17E+04 6.03E+04 8.30E+04 9.77E+04 1.04E+05 1.02E+05 9.42E+04 8.21E+04 6.80E+04 5.35E+04 4.02E+04 2.86E+04 1.97E+04 1.28E+04 8.05E+03 4.70E+03 2.68E+03 1.36E+03 6.98E+02 3.07E+02 1.53E+02 5.83E+01 3.33E+01 1.17E+01 6.67E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  1.584  2.65E+06 2.45E+06 3.34E+07 8.21E+04 1.56E+05 2.15E+05 2.55E+05 2.73E+05 2.72E+05 2.55E+05 2.25E+05 1.90E+05 1.53E+05 1.17E+05 8.63E+04 6.13E+04 4.15E+04 2.74E+04 1.72E+04 1.06E+04 6.21E+03 3.63E+03 1.95E+03 1.05E+03 4.88E+02 2.35E+02 7.83E+01 3.17E+01 3.33E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  1.644  7.02E+06 6.29E+06 8.88E+07 1.97E+05 3.76E+05 5.21E+05 6.21E+05 6.73E+05 6.77E+05 6.42E+05 5.78E+05 4.97E+05 4.08E+05 3.23E+05 2.45E+05 1.79E+05 1.26E+05 8.57E+04 5.59E+04 3.55E+04 2.14E+04 1.26E+04 7.00E+03 3.91E+03 2.03E+03 1.11E+03 5.58E+02 3.13E+02 1.47E+02 8.17E+01 3.00E+01 2.00E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.701  1.53E+07 1.02E+07 1.47E+08 3.05E+05 5.82E+05 8.11E+05 9.72E+05 1.06E+06 1.08E+06 1.03E+06 9.40E+05 8.19E+05 6.82E+05 5.46E+05 4.21E+05 3.12E+05 2.23E+05 1.55E+05 1.03E+05 6.67E+04 4.15E+04 2.52E+04 1.45E+04 8.20E+03 4.33E+03 2.26E+03 1.07E+03 5.24E+02 2.28E+02 1.12E+02 4.40E+01 4.60E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.757  2.87E+07 1.66E+07 2.45E+08 4.71E+05 9.02E+05 1.26E+06 1.52E+06 1.67E+06 1.71E+06 1.66E+06 1.53E+06 1.35E+06 1.14E+06 9.24E+05 7.22E+05 5.45E+05 3.97E+05 2.79E+05 1.90E+05 1.26E+05 8.06E+04 5.01E+04 3.02E+04 1.72E+04 9.24E+03 4.60E+03 1.59E+03 7.35E+02 3.09E+02 1.42E+02 5.80E+01 7.20E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.811  5.05E+07 2.70E+07 4.10E+08 7.27E+05 1.40E+06 1.96E+06 2.38E+06 2.63E+06 2.72E+06 2.66E+06 2.49E+06 2.22E+06 1.90E+06 1.56E+06 1.24E+06 9.50E+05 7.04E+05 5.05E+05 3.51E+05 2.36E+05 1.56E+05 1.00E+05 6.26E+04 3.60E+04 1.97E+04 9.36E+03 2.35E+03 9.45E+02 3.91E+02 1.73E+02 7.20E+01 9.80E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.864  8.61E+07 4.42E+07 6.87E+08 1.12E+06 2.16E+06 3.05E+06 3.73E+06 4.15E+06 4.33E+06 4.28E+06 4.05E+06 3.66E+06 3.17E+06 2.65E+06 2.13E+06 1.66E+06 1.25E+06 9.11E+05 6.48E+05 4.45E+05 3.03E+05 1.99E+05 1.30E+05 7.56E+04 4.20E+04 1.90E+04 3.48E+03 1.16E+03 4.72E+02 2.03E+02 8.60E+01 1.24E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.915  1.44E+08 7.23E+07 1.16E+09 1.73E+06 3.35E+06 4.75E+06 5.83E+06 6.54E+06 6.88E+06 6.88E+06 6.58E+06 6.02E+06 5.30E+06 4.48E+06 3.66E+06 2.89E+06 2.22E+06 1.65E+06 1.20E+06 8.37E+05 5.89E+05 3.97E+05 2.70E+05 1.58E+05 8.96E+04 3.87E+04 5.15E+03 1.37E+03 5.53E+02 2.33E+02 1.00E+02 1.50E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.965  2.40E+08 1.19E+08 1.95E+09 2.68E+06 5.19E+06 7.39E+06 9.12E+06 1.03E+07 1.09E+07 1.10E+07 1.07E+07 9.92E+06 8.84E+06 7.57E+06 6.29E+06 5.03E+06 3.94E+06 2.97E+06 2.21E+06 1.58E+06 1.14E+06 7.91E+05 5.60E+05 3.32E+05 1.91E+05 7.87E+04 7.63E+03 1.62E+03 6.35E+02 2.64E+02 1.14E+02 1.76E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  2.084  9.10E+08 4.17E+08 7.38E+09 7.94E+06 1.55E+07 2.23E+07 2.80E+07 3.21E+07 3.49E+07 3.62E+07 3.61E+07 3.45E+07 3.18E+07 2.82E+07 2.43E+07 2.02E+07 1.65E+07 1.30E+07 1.02E+07 7.65E+06 6.00E+06 4.44E+06 3.48E+06 2.11E+06 1.27E+06 4.64E+05 2.03E+04 2.46E+03 8.38E+02 3.40E+02 1.49E+02 2.41E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  2.196  3.31E+09 1.50E+09 2.88E+10 2.36E+07 4.62E+07 6.73E+07 8.57E+07 1.00E+08 1.11E+08 1.18E+08 1.22E+08 1.20E+08 1.15E+08 1.05E+08 9.42E+07 8.11E+07 6.95E+07 5.71E+07 4.72E+07 3.72E+07 3.15E+07 2.49E+07 2.16E+07 1.35E+07 8.44E+06 2.74E+06 5.42E+04 3.73E+03 1.04E+03 4.15E+02 1.84E+02 3.06E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  2.406  6.11E+10 2.16E+10 4.99E+11 2.07E+08 4.12E+08 6.14E+08 8.04E+08 9.74E+08 1.13E+09 1.27E+09 1.39E+09 1.46E+09 1.49E+09 1.46E+09 1.41E+09 1.31E+09 1.22E+09 1.10E+09 1.01E+09 8.77E+08 8.66E+08 7.83E+08 8.33E+08 5.45E+08 3.73E+08 9.52E+07 3.85E+05 8.62E+03 1.45E+03 5.67E+02 2.54E+02 4.36E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  2.778  4.14E+13 8.24E+12 2.71E+14 1.60E+10 3.27E+10 5.10E+10 7.09E+10 9.21E+10 1.17E+11 1.45E+11 1.80E+11 2.14E+11 2.50E+11 2.80E+11 3.16E+11 3.39E+11 3.81E+11 4.04E+11 4.61E+11 4.89E+11 6.56E+11 7.75E+11 1.24E+12 8.95E+11 7.27E+11 1.15E+11 1.94E+07 4.60E+04 2.80E+03 8.70E+02 3.94E+02 6.96E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  3.106  2.77E+14 3.90E+13 7.13E+14 1.24E+12 2.60E+12 4.23E+12 6.25E+12 8.71E+12 2.33E+11 2.89E+11 3.59E+11 4.27E+11 4.98E+11 5.59E+11 6.30E+11 6.77E+11 7.60E+11 8.08E+11 9.21E+11 9.76E+11 1.31E+12 1.55E+12 2.47E+12 1.79E+12 1.45E+12 2.30E+11 9.81E+08 2.45E+05 5.41E+03 1.17E+03 5.34E+02 9.56E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.403  1.08E+16 2.06E+15 1.68E+16 9.57E+13 2.06E+14 3.52E+14 5.50E+14 8.23E+14 4.64E+11 5.76E+11 7.16E+11 8.51E+11 9.93E+11 1.12E+12 1.26E+12 1.35E+12 1.52E+12 1.61E+12 1.84E+12 1.95E+12 2.62E+12 3.10E+12 4.95E+12 3.58E+12 2.90E+12 4.60E+11 4.95E+10 1.31E+06 1.05E+04 1.48E+03 6.74E+02 1.22E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  3.675  9.18E+17 1.79E+17 1.42E+18 7.40E+15 1.64E+16 2.92E+16 4.85E+16 7.78E+16 9.24E+11 1.15E+12 1.43E+12 1.70E+12 1.98E+12 2.22E+12 2.51E+12 2.70E+12 3.03E+12 3.22E+12 3.68E+12 3.90E+12 5.24E+12 6.19E+12 9.89E+12 7.16E+12 5.81E+12 9.20E+11 2.50E+12 6.98E+06 2.02E+04 1.86E+03 8.14E+02 1.48E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  3.929  8.14E+19 1.59E+19 1.29E+20 5.72E+17 1.30E+18 2.43E+18 4.27E+18 7.35E+18 1.84E+12 2.28E+12 2.84E+12 3.38E+12 3.95E+12 4.44E+12 5.01E+12 5.39E+12 6.05E+12 6.43E+12 7.35E+12 7.79E+12 1.05E+13 1.24E+13 1.98E+13 1.43E+13 1.16E+13 1.84E+12 1.26E+14 3.72E+07 3.91E+04 2.34E+03 9.54E+02 1.79E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  4.168  7.27E+21 1.42E+21 1.17E+22 4.42E+19 1.03E+20 2.02E+20 3.77E+20 6.95E+20 3.66E+12 4.55E+12 5.66E+12 6.74E+12 7.87E+12 8.85E+12 9.99E+12 1.08E+13 1.21E+13 1.29E+13 1.47E+13 1.56E+13 2.09E+13 2.47E+13 3.95E+13 2.86E+13 2.32E+13 3.68E+12 6.36E+15 1.98E+08 7.57E+04 2.94E+03 1.09E+03 2.17E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  4.393  6.51E+23 1.27E+23 1.06E+24 3.42E+21 8.19E+21 1.67E+22 3.32E+22 6.57E+22 7.28E+12 9.06E+12 1.13E+13 1.34E+13 1.57E+13 1.77E+13 1.99E+13 2.15E+13 2.41E+13 2.57E+13 2.93E+13 3.11E+13 4.18E+13 4.94E+13 7.90E+13 5.72E+13 4.64E+13 7.35E+12 3.21E+17 1.06E+09 1.46E+05 3.70E+03 1.23E+03 2.64E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
