                    *********************************************************************************
                    *  Z= 62 A=145: Positive-Parity Spin-dependent Level Density [MeV-1] for SM145  *
   1.75  0.356  1.50E+01 2.62E+01 1.89E+02 4.62E+00 1.80E+00 6.83E+00 2.58E+00 5.16E+00 1.29E+00 1.29E+00 0.00E+00 1.29E+00 0.00E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.380  2.30E+01 4.06E+01 2.75E+02 7.20E+00 5.00E+00 1.03E+01 2.58E+00 7.74E+00 1.29E+00 3.87E+00 0.00E+00 1.29E+00 0.00E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.404  3.70E+01 6.84E+01 4.99E+02 1.09E+01 4.65E+00 1.59E+01 7.81E+00 1.37E+01 3.87E+00 7.74E+00 1.29E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.425  5.80E+01 9.87E+01 7.36E+02 1.72E+01 6.32E+00 2.23E+01 7.81E+00 2.14E+01 6.45E+00 7.76E+00 2.96E+00 3.87E+00 0.00E+00 1.29E+00 0.00E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.446  9.30E+01 1.85E+02 1.41E+03 2.68E+01 1.52E+01 4.37E+01 1.88E+01 2.95E+01 1.16E+01 1.94E+01 7.20E+00 9.03E+00 1.29E+00 1.29E+00 0.00E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.466  1.50E+02 2.68E+02 2.02E+03 3.41E+01 2.61E+01 6.22E+01 2.81E+01 4.61E+01 1.86E+01 2.46E+01 1.24E+01 1.03E+01 2.58E+00 2.58E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.485  2.39E+02 4.47E+02 3.77E+03 4.02E+01 3.47E+01 8.65E+01 5.28E+01 8.54E+01 4.51E+01 4.95E+01 1.59E+01 2.23E+01 6.45E+00 5.16E+00 0.00E+00 1.29E+00 0.00E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.503  3.70E+02 6.01E+02 5.24E+03 4.71E+01 4.95E+01 1.15E+02 7.15E+01 1.03E+02 5.78E+01 7.71E+01 3.04E+01 2.88E+01 9.03E+00 9.03E+00 1.29E+00 1.29E+00 0.00E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.521  5.69E+02 9.93E+02 8.67E+03 8.64E+01 7.41E+01 1.89E+02 1.23E+02 1.68E+02 8.99E+01 1.13E+02 5.41E+01 5.62E+01 1.68E+01 1.55E+01 3.87E+00 3.87E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.538  8.62E+02 1.35E+03 1.21E+04 1.19E+02 8.62E+01 2.56E+02 1.55E+02 2.29E+02 1.45E+02 1.46E+02 7.31E+01 8.04E+01 2.49E+01 2.45E+01 6.45E+00 5.16E+00 0.00E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.555  1.31E+03 2.23E+03 1.97E+04 2.05E+02 1.54E+02 4.44E+02 2.64E+02 3.57E+02 2.07E+02 2.46E+02 1.20E+02 1.21E+02 5.50E+01 3.61E+01 1.29E+01 7.74E+00 1.29E+00 1.29E+00 0.00E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.571  1.99E+03 3.22E+03 2.85E+04 2.61E+02 2.35E+02 6.28E+02 4.10E+02 5.25E+02 3.08E+02 3.40E+02 1.85E+02 1.60E+02 7.51E+01 5.81E+01 1.68E+01 1.42E+01 2.58E+00 1.29E+00 0.00E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.586  3.09E+03 5.59E+03 5.08E+04 4.11E+02 3.88E+02 1.02E+03 6.88E+02 9.50E+02 6.09E+02 6.04E+02 3.15E+02 2.93E+02 1.26E+02 1.07E+02 4.34E+01 2.32E+01 6.85E+00 4.25E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.602  4.78E+03 7.89E+03 7.33E+04 5.58E+02 5.13E+02 1.37E+03 9.63E+02 1.33E+03 8.73E+02 9.23E+02 4.68E+02 4.28E+02 2.05E+02 1.36E+02 6.26E+01 3.82E+01 1.07E+01 8.12E+00 0.00E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.631  1.12E+04 1.79E+04 1.72E+05 1.21E+03 1.05E+03 3.03E+03 2.14E+03 2.94E+03 1.98E+03 2.11E+03 1.21E+03 1.10E+03 5.09E+02 3.44E+02 1.52E+02 1.09E+02 2.85E+01 2.27E+01 3.87E+00 1.29E+00 0.00E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.659  2.58E+04 4.02E+04 3.95E+05 2.51E+03 2.31E+03 6.51E+03 4.84E+03 6.46E+03 4.46E+03 4.76E+03 2.80E+03 2.56E+03 1.34E+03 8.88E+02 4.08E+02 2.44E+02 9.36E+01 4.97E+01 1.49E+01 7.74E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  0.686  5.85E+04 9.05E+04 9.10E+05 5.21E+03 4.94E+03 1.40E+04 1.07E+04 1.44E+04 1.02E+04 1.10E+04 6.57E+03 5.83E+03 3.18E+03 2.28E+03 1.09E+03 6.50E+02 2.64E+02 1.39E+02 4.02E+01 2.49E+01 2.58E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  0.712  1.31E+05 2.00E+05 2.05E+06 1.09E+04 1.04E+04 2.98E+04 2.32E+04 3.13E+04 2.30E+04 2.43E+04 1.51E+04 1.34E+04 7.45E+03 5.31E+03 2.71E+03 1.68E+03 6.76E+02 3.70E+02 1.16E+02 5.83E+01 1.30E+01 4.25E+00 0.00E+00 1.29E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  0.737  2.91E+05 4.40E+05 4.60E+06 2.30E+04 2.21E+04 6.37E+04 5.08E+04 6.78E+04 5.08E+04 5.36E+04 3.40E+04 3.04E+04 1.76E+04 1.26E+04 6.50E+03 4.17E+03 1.82E+03 9.45E+02 3.63E+02 1.67E+02 4.33E+01 1.71E+01 1.29E+00 1.68E+00 3.76E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  0.761  6.41E+05 9.59E+05 1.02E+07 4.75E+04 4.59E+04 1.33E+05 1.09E+05 1.46E+05 1.11E+05 1.18E+05 7.60E+04 6.81E+04 4.06E+04 2.91E+04 1.57E+04 1.01E+04 4.59E+03 2.51E+03 9.83E+02 4.58E+02 1.56E+02 6.85E+01 1.37E+01 5.15E+00 1.50E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  0.784  1.40E+06 2.08E+06 2.26E+07 9.88E+04 9.62E+04 2.79E+05 2.32E+05 3.14E+05 2.42E+05 2.57E+05 1.69E+05 1.51E+05 9.26E+04 6.67E+04 3.69E+04 2.40E+04 1.14E+04 6.29E+03 2.71E+03 1.29E+03 4.37E+02 2.12E+02 5.45E+01 1.51E+01 2.26E+00 2.04E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  0.807  3.04E+06 4.47E+06 4.93E+07 2.04E+05 2.00E+05 5.81E+05 4.90E+05 6.64E+05 5.19E+05 5.53E+05 3.70E+05 3.33E+05 2.07E+05 1.51E+05 8.57E+04 5.61E+04 2.78E+04 1.55E+04 6.85E+03 3.49E+03 1.23E+03 5.49E+02 1.75E+02 4.82E+01 6.54E+00 3.17E+00 3.76E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  0.829  6.54E+06 9.53E+06 1.07E+08 4.23E+05 4.16E+05 1.21E+06 1.03E+06 1.40E+06 1.10E+06 1.18E+06 7.98E+05 7.24E+05 4.60E+05 3.38E+05 1.97E+05 1.29E+05 6.61E+04 3.78E+04 1.72E+04 8.84E+03 3.56E+03 1.43E+03 3.68E+02 1.19E+02 2.05E+01 6.56E+00 2.63E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  0.851  1.40E+07 2.02E+07 2.29E+08 8.71E+05 8.56E+05 2.50E+06 2.14E+06 2.92E+06 2.33E+06 2.49E+06 1.71E+06 1.56E+06 1.01E+06 7.48E+05 4.44E+05 2.96E+05 1.55E+05 9.01E+04 4.28E+04 2.24E+04 9.50E+03 3.29E+03 8.72E+02 2.71E+02 6.63E+01 2.88E+01 6.02E+00 4.75E+00 2.35E+00 7.52E-01 3.83E-01 3.76E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  0.892  6.85E+07 8.88E+07 1.03E+09 3.64E+06 3.59E+06 1.05E+07 9.13E+06 1.25E+07 1.01E+07 1.09E+07 7.66E+06 7.04E+06 4.69E+06 3.54E+06 2.17E+06 1.48E+06 8.16E+05 4.90E+05 2.48E+05 1.15E+05 3.98E+04 1.51E+04 4.90E+03 1.69E+03 5.04E+02 2.39E+02 8.20E+01 2.91E+01 1.92E+01 8.28E+00 1.62E+00 2.63E+00 7.52E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  0.932  3.03E+08 3.80E+08 4.50E+09 1.49E+07 1.48E+07 4.34E+07 3.80E+07 5.24E+07 4.30E+07 4.67E+07 3.33E+07 3.09E+07 2.11E+07 1.62E+07 1.02E+07 7.13E+06 4.07E+06 2.20E+06 9.39E+05 4.27E+05 1.63E+05 6.69E+04 2.35E+04 9.39E+03 3.38E+03 1.47E+03 6.33E+02 3.04E+02 1.34E+02 6.73E+01 3.27E+01 1.35E+01 9.03E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  0.970  1.28E+09 1.58E+09 1.87E+10 6.16E+07 6.10E+07 1.80E+08 1.56E+08 2.16E+08 1.79E+08 1.96E+08 1.41E+08 1.32E+08 9.18E+07 7.16E+07 4.30E+07 2.58E+07 1.29E+07 6.75E+06 2.95E+06 1.52E+06 5.89E+05 2.66E+05 1.05E+05 4.69E+04 1.94E+04 9.54E+03 4.47E+03 2.31E+03 1.16E+03 6.11E+02 2.99E+02 1.41E+02 1.31E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  1.007  5.11E+09 6.07E+09 6.91E+10 2.44E+08 2.42E+08 7.13E+08 6.23E+08 8.64E+08 7.20E+08 7.96E+08 5.82E+08 5.15E+08 3.11E+08 1.99E+08 1.15E+08 7.29E+07 3.35E+07 2.03E+07 8.99E+06 4.91E+06 2.05E+06 9.97E+05 4.30E+05 2.15E+05 9.96E+04 5.34E+04 2.80E+04 1.53E+04 8.03E+03 4.51E+03 2.33E+03 1.18E+03 1.16E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.042  1.34E+10 1.05E+10 1.05E+11 5.52E+08 5.48E+08 1.62E+09 1.47E+09 1.68E+09 1.30E+09 1.23E+09 6.18E+08 6.24E+08 3.34E+08 2.31E+08 1.27E+08 9.24E+07 3.60E+07 2.79E+07 1.19E+07 7.56E+06 3.08E+06 1.80E+06 8.51E+05 4.82E+05 2.51E+05 1.50E+05 8.26E+04 4.80E+04 2.68E+04 1.49E+04 8.22E+03 4.46E+03 4.46E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.076  2.84E+10 1.95E+10 1.72E+11 1.25E+09 1.24E+09 3.67E+09 3.46E+09 3.25E+09 2.33E+09 1.91E+09 6.56E+08 7.57E+08 3.58E+08 2.68E+08 1.42E+08 1.17E+08 3.87E+07 3.84E+07 1.58E+07 1.17E+07 4.62E+06 3.23E+06 1.68E+06 1.08E+06 6.35E+05 4.20E+05 2.44E+05 1.51E+05 8.97E+04 4.93E+04 2.90E+04 1.69E+04 1.71E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.109  5.73E+10 3.83E+10 3.03E+11 2.83E+09 2.81E+09 8.33E+09 8.14E+09 6.30E+09 4.20E+09 2.95E+09 6.97E+08 9.17E+08 3.85E+08 3.10E+08 1.57E+08 1.48E+08 4.16E+07 5.27E+07 2.10E+07 1.80E+07 6.92E+06 5.82E+06 3.33E+06 2.43E+06 1.60E+06 1.18E+06 7.21E+05 4.74E+05 3.00E+05 1.63E+05 1.02E+05 6.38E+04 6.58E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.141  1.16E+11 7.84E+10 5.68E+11 6.41E+09 6.38E+09 1.89E+10 1.92E+10 1.22E+10 7.55E+09 4.57E+09 7.40E+08 1.11E+09 4.13E+08 3.60E+08 1.75E+08 1.88E+08 4.47E+07 7.24E+07 2.78E+07 2.77E+07 1.04E+07 1.05E+07 6.60E+06 5.47E+06 4.05E+06 3.29E+06 2.13E+06 1.49E+06 1.00E+06 5.39E+05 3.59E+05 2.42E+05 2.53E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.173  2.37E+11 1.65E+11 1.12E+12 1.45E+10 1.45E+10 4.29E+10 4.52E+10 2.37E+10 1.36E+10 7.07E+09 7.85E+08 1.35E+09 4.43E+08 4.17E+08 1.94E+08 2.39E+08 4.81E+07 9.94E+07 3.69E+07 4.28E+07 1.56E+07 1.89E+07 1.31E+07 1.23E+07 1.02E+07 9.23E+06 6.28E+06 4.67E+06 3.35E+06 1.78E+06 1.27E+06 9.15E+05 9.70E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.203  4.98E+11 3.55E+11 2.28E+12 3.29E+10 3.27E+10 9.73E+10 1.06E+11 4.59E+10 2.45E+10 1.09E+10 8.34E+08 1.63E+09 4.76E+08 4.83E+08 2.16E+08 3.03E+08 5.17E+07 1.36E+08 4.89E+07 6.60E+07 2.34E+07 3.40E+07 2.58E+07 2.76E+07 2.58E+07 2.59E+07 1.86E+07 1.47E+07 1.12E+07 5.89E+06 4.46E+06 3.46E+06 3.73E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.276  4.13E+12 2.55E+12 1.51E+13 2.54E+11 2.53E+11 7.54E+11 9.06E+11 2.40E+11 1.06E+11 3.26E+10 9.69E+08 2.64E+09 5.69E+08 6.99E+08 2.80E+08 5.48E+08 6.20E+07 3.02E+08 9.90E+07 1.95E+08 6.43E+07 1.48E+08 1.42E+08 2.09E+08 2.61E+08 3.40E+08 2.78E+08 2.56E+08 2.29E+08 1.17E+08 1.04E+08 9.65E+07 1.08E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.345  3.15E+13 1.93E+13 1.11E+14 1.96E+12 1.96E+12 5.84E+12 7.72E+12 1.26E+12 4.61E+11 9.71E+10 1.13E+09 4.27E+09 6.79E+08 1.01E+09 3.65E+08 9.91E+08 7.43E+07 6.67E+08 2.00E+08 5.76E+08 1.77E+08 6.46E+08 7.85E+08 1.58E+09 2.64E+09 4.47E+09 4.17E+09 4.48E+09 4.67E+09 2.33E+09 2.43E+09 2.69E+09 3.11E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
