                    *********************************************************************************
                    *  Z= 21 A= 35: Positive-Parity Spin-dependent Level Density [MeV-1] for SC 35  *
  50.00  3.053  7.44E+12 1.10E+12 1.82E+13 1.34E+07 3.20E+08 9.86E+10 1.91E+10 4.54E+10 2.05E+11 2.55E+11 1.67E+11 3.18E+10 2.03E+10 1.43E+10 7.82E+09 1.35E+10 7.61E+10 8.31E+10 5.77E+10 1.08E+09 8.48E+06 4.86E+05 2.01E+04 3.62E+03 1.26E+03 5.76E+02 1.44E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.345  2.79E+14 5.32E+13 7.00E+14 8.65E+07 4.22E+09 5.99E+12 3.80E+10 9.05E+10 1.46E+13 1.98E+13 1.20E+13 6.34E+10 4.04E+10 2.86E+10 1.56E+10 2.69E+10 1.52E+11 1.66E+11 1.15E+11 5.06E+10 1.18E+08 3.22E+06 5.38E+04 5.85E+03 1.62E+03 7.36E+02 1.84E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  3.613  1.96E+16 3.80E+15 5.01E+16 5.58E+08 5.56E+10 3.64E+14 7.58E+10 1.80E+11 1.04E+15 1.53E+15 8.64E+14 1.26E+11 8.05E+10 5.70E+10 3.11E+10 5.36E+10 3.04E+11 3.32E+11 2.30E+11 2.36E+12 1.64E+09 2.13E+07 1.44E+05 9.46E+03 2.06E+03 8.96E+02 2.24E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  3.862  1.42E+18 2.77E+17 3.68E+18 3.60E+09 7.33E+11 2.21E+16 1.51E+11 3.60E+11 7.38E+16 1.19E+17 6.22E+16 2.52E+11 1.61E+11 1.14E+11 6.19E+10 1.07E+11 6.07E+11 6.63E+11 4.60E+11 1.10E+14 2.28E+10 1.41E+08 3.84E+05 1.53E+04 2.63E+03 1.06E+03 2.64E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  4.096  1.04E+20 2.03E+19 2.72E+20 2.32E+10 9.67E+12 1.34E+18 3.00E+11 7.17E+11 5.24E+18 9.24E+18 4.47E+18 5.03E+11 3.20E+11 2.27E+11 1.23E+11 2.13E+11 1.21E+12 1.32E+12 9.20E+11 5.16E+15 3.16E+11 9.37E+08 1.03E+06 2.47E+04 3.36E+03 1.22E+03 3.04E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  4.318  7.67E+21 1.49E+21 2.02E+22 1.50E+11 1.27E+14 8.17E+19 5.98E+11 1.43E+12 3.73E+20 7.17E+20 3.22E+20 1.00E+12 6.38E+11 4.52E+11 2.46E+11 4.26E+11 2.42E+12 2.65E+12 1.84E+12 2.41E+17 4.40E+12 6.21E+09 2.74E+06 4.00E+04 4.29E+03 1.40E+03 3.44E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  4.529  5.67E+23 1.10E+23 1.50E+24 9.65E+11 1.68E+15 4.96E+21 1.19E+12 2.85E+12 2.65E+22 5.57E+22 2.32E+22 2.00E+12 1.27E+12 9.00E+11 4.90E+11 8.49E+11 4.84E+12 5.29E+12 3.67E+12 1.13E+19 6.11E+13 4.11E+10 7.32E+06 6.47E+04 5.48E+03 1.61E+03 3.84E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  4.730  4.20E+25 8.17E+24 1.12E+26 6.22E+12 2.22E+16 3.02E+23 2.37E+12 5.68E+12 1.88E+24 4.32E+24 1.67E+24 3.98E+12 2.54E+12 1.79E+12 9.76E+11 1.69E+12 9.67E+12 1.06E+13 7.34E+12 5.27E+20 8.49E+14 2.72E+11 1.96E+07 1.05E+05 6.99E+03 1.86E+03 4.24E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  4.923  3.12E+27 6.07E+26 8.33E+27 4.01E+13 2.92E+17 1.83E+25 4.72E+12 1.13E+13 1.34E+26 3.35E+26 1.20E+26 7.94E+12 5.06E+12 3.58E+12 1.95E+12 3.38E+12 1.93E+13 2.11E+13 1.47E+13 2.46E+22 1.18E+16 1.80E+12 5.23E+07 1.69E+05 8.93E+03 2.14E+03 4.64E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  5.109  2.33E+29 4.53E+28 6.23E+29 2.59E+14 3.86E+18 1.11E+27 9.41E+12 2.26E+13 9.51E+27 2.60E+28 8.63E+27 1.58E+13 1.01E+13 7.13E+12 3.88E+12 6.74E+12 3.86E+13 4.22E+13 2.93E+13 1.15E+24 1.64E+17 1.20E+13 1.40E+08 2.74E+05 1.14E+04 2.46E+03 5.04E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  5.288  1.74E+31 3.38E+30 4.67E+31 1.67E+15 5.08E+19 6.77E+28 1.87E+13 4.50E+13 6.76E+29 2.02E+30 6.21E+29 3.16E+13 2.01E+13 1.42E+13 7.73E+12 1.34E+13 7.71E+13 8.43E+13 5.86E+13 5.38E+25 2.28E+18 7.92E+13 3.73E+08 4.43E+05 1.46E+04 2.83E+03 5.44E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  5.462  1.30E+33 2.54E+32 3.51E+33 1.08E+16 6.70E+20 4.11E+30 3.73E+13 8.98E+13 4.81E+31 1.57E+32 4.47E+31 6.30E+13 4.01E+13 2.83E+13 1.54E+13 2.68E+13 1.54E+14 1.69E+14 1.17E+14 2.52E+27 3.17E+19 5.25E+14 9.97E+08 7.17E+05 1.86E+04 3.26E+03 5.84E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  5.630  9.78E+34 1.90E+34 2.64E+35 6.94E+16 8.84E+21 2.50E+32 7.43E+13 1.79E+14 3.42E+33 1.22E+34 3.21E+33 1.26E+14 7.98E+13 5.65E+13 3.07E+13 5.35E+13 3.08E+14 3.37E+14 2.34E+14 1.18E+29 4.40E+20 3.48E+15 2.66E+09 1.16E+06 2.37E+04 3.76E+03 6.24E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  5.793  7.36E+36 1.43E+36 1.99E+37 4.48E+17 1.17E+23 1.52E+34 1.48E+14 3.57E+14 2.43E+35 9.44E+35 2.31E+35 2.50E+14 1.59E+14 1.13E+14 6.12E+13 1.07E+14 6.15E+14 6.73E+14 4.68E+14 5.50E+30 6.12E+21 2.30E+16 7.12E+09 1.88E+06 3.03E+04 4.33E+03 6.64E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  5.952  5.55E+38 1.08E+38 1.50E+39 2.89E+18 1.54E+24 9.23E+35 2.95E+14 7.11E+14 1.73E+37 7.33E+37 1.66E+37 4.99E+14 3.17E+14 2.24E+14 1.22E+14 2.13E+14 1.23E+15 1.35E+15 9.35E+14 2.57E+32 8.51E+22 1.53E+17 1.90E+10 3.03E+06 3.87E+04 4.98E+03 7.04E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  6.106  4.19E+40 8.17E+39 1.14E+41 1.86E+19 2.03E+25 5.61E+37 5.86E+14 1.42E+15 1.23E+39 5.68E+39 1.20E+39 9.96E+14 6.33E+14 4.47E+14 2.43E+14 4.25E+14 2.45E+15 2.69E+15 1.87E+15 1.20E+34 1.18E+24 1.01E+18 5.08E+10 4.91E+06 4.94E+04 5.74E+03 7.44E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 21 A= 60: Positive-Parity Spin-dependent Level Density [MeV-1] for SC 60  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29     J=30     J=31     J=32     J=33     J=34     J=35     J=36     J=37     J=38     J=39     J=40     J=41     J=42     J=43     J=44     J=45     J=46     J=47     J=48     J=49
   0.25  0.214  2.00E+00 1.22E+01 7.21E+01 1.67E+00 1.67E+00 3.33E+00 2.21E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.303  6.00E+00 1.76E+01 8.90E+01 5.00E+00 1.67E+00 3.70E+00 3.88E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.371  1.10E+01 2.28E+01 1.26E+02 5.00E+00 3.33E+00 5.37E+00 3.91E+00 1.86E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.428  1.60E+01 1.91E+01 1.21E+02 1.67E+00 3.33E+00 5.00E+00 3.91E+00 1.86E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.479  2.20E+01 2.75E+01 1.52E+02 3.77E+00 5.96E+00 5.55E+00 5.58E+00 5.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.524  3.00E+01 3.36E+01 1.83E+02 5.65E+00 7.63E+00 7.62E+00 3.76E+00 5.59E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.566  3.70E+01 3.01E+01 1.76E+02 5.65E+00 4.30E+00 5.77E+00 5.43E+00 5.59E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.606  4.40E+01 2.49E+01 1.37E+02 5.62E+00 3.05E+00 4.11E+00 5.43E+00 5.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.642  5.10E+01 2.99E+01 1.80E+02 3.95E+00 4.72E+00 7.10E+00 5.40E+00 5.43E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.677  5.80E+01 2.62E+01 1.60E+02 3.36E+00 5.08E+00 5.21E+00 3.74E+00 5.43E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.710  6.50E+01 2.56E+01 1.57E+02 3.39E+00 3.71E+00 5.15E+00 6.67E+00 3.33E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.742  7.10E+01 2.22E+01 1.40E+02 1.73E+00 3.71E+00 5.13E+00 6.67E+00 1.67E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.772  7.80E+01 3.85E+01 2.60E+02 3.38E+00 5.57E+00 7.07E+00 7.01E+00 8.77E+00 5.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.801  8.90E+01 4.95E+01 3.72E+02 6.83E+00 5.70E+00 5.77E+00 8.68E+00 8.77E+00 5.00E+00 6.67E+00 0.00E+00 3.82E-01 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.829  1.07E+02 9.10E+01 8.56E+02 1.84E+01 1.89E+00 5.85E+00 1.09E+01 1.14E+01 1.41E+01 1.33E+01 6.67E+00 3.82E-01 2.44E+00 5.42E-01 1.67E+00 1.80E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.856  1.36E+02 1.41E+02 1.66E+03 1.88E+01 6.20E+00 8.70E+00 1.14E+01 1.51E+01 2.08E+01 1.00E+01 1.17E+01 1.04E+01 4.73E+00 1.05E+01 4.01E+00 3.47E+00 2.93E-01 1.85E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.883  1.92E+02 3.07E+02 3.76E+03 3.88E+01 1.44E+01 1.75E+01 2.39E+01 4.25E+01 2.45E+01 2.83E+01 2.10E+01 2.02E+01 2.14E+01 1.71E+01 9.83E+00 1.00E+01 1.03E+01 1.85E+00 3.77E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.908  2.80E+02 3.98E+02 5.13E+03 3.81E+01 1.75E+01 2.09E+01 2.67E+01 5.75E+01 3.79E+01 4.33E+01 3.26E+01 2.18E+01 2.76E+01 1.99E+01 1.15E+01 1.17E+01 1.36E+01 8.51E+00 5.44E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.933  4.16E+02 6.88E+02 9.73E+03 3.50E+01 2.48E+01 5.80E+01 4.18E+01 5.67E+01 1.02E+02 6.33E+01 4.52E+01 5.00E+01 4.96E+01 3.17E+01 3.79E+01 3.00E+01 1.68E+01 2.67E+01 1.04E+01 6.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
